45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
45,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,39,40,37,38,39,40,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,45
45,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,42,43,44,41,42,43,44,41,32,32,32,32,32,32,32,32,32,32,36,33,34,35,32,32,32,32,45
45,32,32,32,32,32,35,36,33,34,35,36,33,32,32,32,32,33,34,35,36,33,34,35,36,33,34,32,32,32,32,32,32,32,32,39,40,37,38,39,40,32,32,32,45
45,32,32,32,32,38,39,40,37,38,39,40,37,38,32,32,32,37,38,39,40,37,38,39,40,37,38,36,32,32,32,32,32,32,42,43,44,41,42,43,44,41,32,32,45
45,32,32,32,41,42,43,44,41,42,43,44,41,42,43,40,37,41,42,43,44,41,42,43,44,41,42,40,37,38,39,32,32,33,34,35,36,33,34,35,36,33,34,32,45
45,32,32,32,32,34,35,36,33,34,35,36,33,34,43,44,41,33,34,35,36,33,34,35,36,33,34,44,41,42,43,44,41,37,38,39,40,37,38,39,40,37,38,32,45
45,32,32,32,32,32,39,33,34,35,39,40,37,34,35,36,33,34,38,39,40,37,38,39,40,37,35,36,33,34,35,36,33,41,42,43,44,41,42,43,44,41,42,32,45
45,32,32,32,32,32,32,37,38,39,39,40,37,38,39,40,37,38,39,43,44,41,42,43,44,38,39,40,37,38,39,40,37,38,34,35,36,33,34,35,36,33,32,32,45
45,32,32,32,32,32,32,44,41,42,43,44,41,42,43,44,41,42,43,44,36,33,34,35,41,42,43,44,41,42,43,44,41,42,43,39,40,37,38,39,40,32,32,32,45
45,32,32,32,32,32,35,36,33,34,35,36,33,34,35,36,33,34,35,36,33,34,35,36,33,34,35,36,33,34,35,36,33,34,35,36,44,41,42,43,32,32,32,32,45
45,32,32,32,32,32,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,32,32,32,32,32,45
45,32,32,36,33,34,43,44,41,42,43,44,41,42,43,44,41,42,43,44,32,32,32,32,32,42,43,44,41,42,43,44,41,42,43,44,41,42,43,44,32,32,32,32,45
45,38,39,40,37,38,39,40,33,34,35,36,33,34,35,36,33,34,35,32,32,32,32,32,32,32,35,36,33,34,35,36,33,34,35,36,33,34,35,36,33,34,35,32,45
45,42,43,44,41,42,43,44,41,38,39,40,37,38,39,40,37,38,32,32,32,32,32,32,32,32,32,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,45
45,34,35,36,33,34,35,36,33,42,43,44,41,42,43,44,41,32,32,32,32,32,32,32,32,32,32,32,41,42,43,44,41,42,43,44,41,42,43,44,41,42,43,44,45
45,38,39,40,37,38,39,40,37,34,35,36,33,34,35,36,33,32,32,32,32,32,32,32,32,32,32,32,33,34,35,36,33,34,35,36,33,34,35,36,33,34,35,36,45
45,42,43,44,41,42,43,44,41,38,39,40,37,38,39,40,37,38,32,32,32,32,32,32,32,32,32,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,45
45,34,35,36,33,34,35,36,41,42,43,44,41,42,43,44,41,42,43,32,32,32,32,32,32,32,43,44,41,42,43,44,41,42,43,44,41,42,43,44,41,42,43,44,45
45,32,32,40,37,38,35,36,33,34,35,36,33,34,35,36,33,34,35,36,32,32,32,32,32,34,35,36,33,34,35,36,33,34,35,36,33,34,35,36,33,34,35,32,45
45,32,32,32,32,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,32,32,32,32,45
45,32,32,32,32,32,43,44,41,42,43,44,41,42,43,44,41,42,43,44,41,42,43,44,41,42,43,44,41,42,43,44,41,42,43,44,41,42,43,32,32,32,32,32,45
45,32,32,32,32,32,35,36,33,34,35,36,33,34,35,36,33,34,35,36,33,34,35,36,33,34,35,36,33,34,35,36,33,34,35,36,33,34,35,32,32,32,32,32,45
45,32,32,32,32,32,32,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,32,32,32,32,32,32,45
